flight_id,flight_no,departure_airport,arrival_airport,model,range,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,status,departure_city,arrival_city,departure_longitude,departure_latitude,arrival_longitude,arrival_latitude,duration,sum_amount,tickets_total,qty_seats
136546,PG0194,AAQ,NOZ,Boeing 737-300,4200,2017-01-03T06:10:00Z,2017-01-03T11:15:00Z,2017-01-03T06:13:00Z,2017-01-03T11:15:00Z,Arrived,Anapa,Novokuznetsk,37.347301483154,45.002101898193,86.877197265625,53.8114013671875,0 years 0 mons 0 days 5 hours 5 mins 0.00 secs,,,
136560,PG0194,AAQ,NOZ,Boeing 737-300,4200,2017-01-24T06:10:00Z,2017-01-24T11:15:00Z,2017-01-24T06:13:00Z,2017-01-24T11:18:00Z,Arrived,Anapa,Novokuznetsk,37.347301483154,45.002101898193,86.877197265625,53.8114013671875,0 years 0 mons 0 days 5 hours 5 mins 0.00 secs,,,
136567,PG0194,AAQ,NOZ,Boeing 737-300,4200,2017-02-14T06:10:00Z,2017-02-14T11:15:00Z,2017-02-14T06:12:00Z,2017-02-14T11:23:00Z,Arrived,Anapa,Novokuznetsk,37.347301483154,45.002101898193,86.877197265625,53.8114013671875,0 years 0 mons 0 days 5 hours 5 mins 0.00 secs,,,
136571,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,752700.00,95,95
136586,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136600,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136605,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136609,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,639300.00,81,81
136612,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,746400.00,94,94
136620,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,613500.00,79,79
136630,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,746400.00,94,94
136632,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,714300.00,91,91
136642,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,531000.00,64,64
136645,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,633000.00,82,82
136649,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136654,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136660,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,677100.00,87,87
136661,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136666,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,664500.00,87,87
136669,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,752700.00,95,95
136672,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136678,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,631200.00,80,80
136706,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,740100.00,95,95
136709,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,689700.00,87,87
136720,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,752700.00,95,95
136729,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,695400.00,88,88
136733,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,746400.00,94,94
136754,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,721200.00,90,90
136755,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136757,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136758,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136767,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,651300.00,83,83
136769,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,696000.00,88,88
136778,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136780,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,714900.00,89,89
136781,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136802,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,746400.00,96,96
136807,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,531000.00,68,68
136815,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136819,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136823,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,620400.00,78,78
136827,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136838,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,670200.00,86,86
136841,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136844,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,575100.00,79,79
136855,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,702300.00,87,87
136857,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136861,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,689100.00,87,87
136869,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136871,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136875,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136887,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,595200.00,78,78
136888,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,626100.00,79,79
136900,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136907,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,759000.00,96,96
136922,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,607800.00,76,76
136927,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136936,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,632400.00,82,82
136937,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,626100.00,81,81
136951,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,720600.00,90,90
136953,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,765300.00,97,97
136956,PG0480,AAQ,EGO,Sukhoi Superjet-100,3000,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,Arrived,Anapa,Belgorod,37.347301483154,45.002101898193,36.5900993347168,50.643798828125,0 years 0 mons 0 days 0 hours 50 mins 0.00 secs,746400.00,96,96
